,name,manufacturer,product,date,rating,text,newline_count,review_len,special_char_count,manufacturer_count,product_count
4325,thdw****,걸핀스,헤어집게핀,2021.07.07,5,손목 쪼이는 작은사이즈 아니구요 가는줄 굵은줄 여러줄 여러가지구성이에요,0,39,0,0,0
4326,mb32**,걸핀스,헤어집게핀,2021.07.12,5,생각보다 고급스럽습니다. 컬러도 맘에 드네요~~~ 늘어나지 않아 오래사용했으면 좋겠습니다.,0,50,3,0,0
4327,ehdq******,걸핀스,헤어집게핀,2021.07.04,5,머리숱도 많은데 유일하게 머리고정이 되는 거 같아요. 아주 잘쓰고 있습니다!,0,42,0,0,0
4328,dkdu****,걸핀스,헤어집게핀,2021.06.26,5,배송도 빠르고 과대포장없이 왔다는 점! 그리고 실물도 짱짱하고 이쁘네요,0,39,0,0,0
4329,사기위해 버리는 여자,걸핀스,헤어집게핀,2021.06.22,5,랜덤이라 이상한색올까바 염려스러웠는데 색상 맘에 드는것만 와서 넘 좋아요,0,40,0,0,0
4330,gagu****,걸핀스,헤어집게핀,2021.06.26,5,마감이 깔끔하고 이뻐용 숱 많은 올림머리에 잘되겠어요 맘에 듭니닷,0,36,0,0,0
4331,dkdu****,걸핀스,헤어집게핀,2021.06.26,5,과대포장 없고 배송도 빨랐어요! 짱짱하고 실물 이뻐요 ㅎㅎ,0,32,0,0,0
4332,hsh2***,걸핀스,헤어집게핀,2021.07.03,5,예뻐요 어디서 샀냐고 많이들 물어보고 산다고해서 알려줍니다. 감사합니다,0,39,0,0,0
4333,hs54**,걸핀스,헤어집게핀,2021.06.22,5,머리숱이 많아서 작은 집게로는 감당이 안돼서 큰걸 구입했습니다,0,34,0,0,0
4334,wkda*****,걸핀스,헤어집게핀,2021.06.24,5,랜덤 컬러인데 있는 색상 전부다 나쁘지 않은 색상이라서 좋어요,0,34,0,0,0
4335,11nl****,걸핀스,헤어집게핀,2021.06.19,5,잘 쓸게요 여름 너무 더워서 머리 집고 있는데는 최고네요,0,31,0,0,0
4336,hs54**,걸핀스,헤어집게핀,2021.06.22,5,예전에 구입했을때 배송 엄청 느려서 걱정했는데 빨리 왔어요,0,32,0,0,0
4337,jjoh***,걸핀스,헤어집게핀,2021.07.11,5,퀄리티는 가격만큼인데 그래도 싼가격에 여러개 살수이써서 조아용!,0,35,0,0,0
4338,minis*****,걸핀스,헤어집게핀,2021.07.15,5,구매한 액세서리 중에 제일 맘에 들어요 사용해보고 재구매 의향있어요 ^^,0,40,2,0,0
4339,minis*****,걸핀스,헤어집게핀,2021.07.15,5,랜덤 겹치지 않게 잘 왔어요 머리 숱이 보통일때 쓰기 좋을 거 같아요,0,38,0,0,0
4340,minis*****,걸핀스,헤어집게핀,2021.07.15,5,사이즈도 큼지막하고 무난하게 사용하기 좋은 색으로 왔어요,0,31,0,0,0
4341,흰둥이누이♡,걸핀스,헤어집게핀,2021.07.15,5,가겨이 저렴해서 나눠쓰기 좋네요,0,17,0,0,0
4342,dpwl*****,걸핀스,헤어집게핀,2021.06.28,5,검은색 갈색 둘다 쓰기 좋아요 가볍게 머리 틀어올릴때 사용중입니다,0,36,0,0,0
4343,dpwl*****,걸핀스,헤어집게핀,2021.06.28,5,자연스럽게 틀어 올릴때 사용중이에요 머리가 긴편인데 잘 집히는 편인것같네요~,0,42,1,0,0
4344,김순수,걸핀스,헤어집게핀,2021.06.28,5,배송 바르게 잘 ㅏㄷ아서 스고있어요 확실히 안아프고 편해,0,31,0,0,0
4345,김순수,걸핀스,헤어집게핀,2021.06.28,5,잘 받았어요 아이 머리끈 풀어줄때 편하게 잘 쓰고있어요,0,30,0,0,0
4346,phnl***,걸핀스,헤어집게핀,2021.06.28,5,아직 한개도 안썼네요,0,11,0,0,0
4347,sy30**,걸핀스,헤어집게핀,2021.07.13,5,아 저한테는 ㅋㅋㅋ 작네요 휴 핀은 이뻐요 ㅎㅎ 배송은 조금 ㅋㅋ느리고 ㅎ,0,41,0,0,0
4348,soli***,걸핀스,헤어집게핀,2021.07.04,5,집게핀도 예쁘고 진주룰 좋아해서 머리끈도 마음에 듭니다,0,30,0,0,0
4349,yuna,걸핀스,헤어집게핀,2021.06.21,5,무난무난하게 쓰기 좋아요,0,13,0,0,0
4350,venu*****,걸핀스,헤어집게핀,2021.07.12,5,예뻐요 큰사이즈는 진주가 좀 커요 두가지 같이하니 예쁘네요,0,32,0,0,0
4351,S|28*************,걸핀스,헤어집게핀,2021.06.23,5,잘샀어요 비슷한거 집개핀 두개를 사서 하나는 선물했네요,0,30,0,0,0
4352,euni****,걸핀스,헤어집게핀,2021.06.16,5,저렴한 가격에 좋네요 짱짱해서 머리 묶기 편하고 괜찮아요,0,31,0,0,0
4353,jisu****,걸핀스,헤어집게핀,2021.07.08,5,진짜 예쁘고 다른곳보다 훨씬 저렴해요. 배송은 좀 느린편이었어요.,0,36,0,0,0
4354,gagu****,걸핀스,헤어집게핀,2021.06.26,5,집게핀 마감이 깔끔합니디ㅡ 선물용인데 만족하면 좋겠어요,0,30,0,0,0
4355,dudw******,걸핀스,헤어집게핀,2021.07.10,5,쇠라서 숱많은분 머리고정 잘됨 무난 하니 커서 아주 좋음,0,31,0,0,0
4356,발사람,걸핀스,헤어집게핀,2021.06.18,5,맘에 들어요 튼튼하고 넘 좋네요 얇은 실핀보다 튼튼하고 색감도 이뻐요!!!,0,41,0,0,0
4357,jiye*****,걸핀스,헤어집게핀,2021.07.12,5,매번 비싸게 구매했는데 여기서 싸게 많이 주셔서 좋아요,0,30,0,0,0
4358,houn****,걸핀스,헤어집게핀,2021.06.30,5,사진에서 볼때보다 더 이쁘고 고급스럽고 마음에 들어요,0,29,0,0,0
4359,zaza****,걸핀스,헤어집게핀,2021.07.08,5,배송늦은거 빼곤 다 맘에들어요 사용하기도 편하구 가격도 착하구요~^^,0,38,3,0,0
4360,smse*************,걸핀스,헤어집게핀,2021.07.08,5,으앙~~ 너무 이뿌네용~ 좋은 기회에 좋은 가격으로 구매했어용~ 재구매의사 있구용~ 많이파세용~~♡,0,55,8,0,0
4361,사기위해 버리는 여자,걸핀스,헤어집게핀,2021.06.22,5,짱짱하니 양도 많고 좋네요 아이 머리 묶어주려고 샀어요,0,30,0,0,0
4362,eed7*,걸핀스,헤어집게핀,2021.07.08,5,생각보다 짱짱하고 머리숱이 없어도 흘러내리지 않네요. 좋아요,0,33,0,0,0
4363,smap****,걸핀스,헤어집게핀,2021.06.16,5,대만족. 진짜 고급져 보이고 넘 이뻐요. 행사있을때 하면 딱일듯,0,35,0,0,0
4364,s992***,걸핀스,헤어집게핀,2021.07.14,5,특가로 잘 샀습니다. 배송 빠르고 제품 좋습니다. 강력하게 추천합니다.,0,39,0,0,0
4365,사기위해 버리는 여자,걸핀스,헤어집게핀,2021.06.22,5,넘예쁘네요 은은하니.. 펄 색만 빨리 안변해서 오래 쓸 수 있길 ㅎㅎ,0,38,0,0,0
4366,mb32**,걸핀스,헤어집게핀,2021.07.12,5,배송은 좀 느렸습니다. 집게핀이 좀 화려하네요~~짱짱하니 올림머리했을때도 잘 고정 됩니다.,0,50,2,0,0
4367,zara***,걸핀스,헤어집게핀,2021.06.15,5,만족합니다 저렴하게 구매했어요 빠른 배송까지 완벽합니다.,0,31,0,0,0
4368,hs54**,걸핀스,헤어집게핀,2021.06.22,5,플라스틱으로는 머리숱 감당이 안되서 큰걸로 구매했습니다,0,30,0,0,0
4369,suin***************,걸핀스,헤어집게핀,2021.06.19,5,오프라인보다 많이 저렴해서 좋아요. 퀄리티도 보통 이상이구요. 만족합니다~~,0,42,2,0,0
4370,gmls******,걸핀스,헤어집게핀,2021.06.18,5,여러개샀는데너무마음에들어요 가격도저렴하고배송도빠른편 그리고 불량아예없어서좋아요,0,43,0,0,0
4371,발사람,걸핀스,헤어집게핀,2021.06.18,5,머리숱이 많은편인데 한번에 틀어올리수있어서 좋네요 튼튼하고 좋아여~~,0,38,2,0,0
4372,nbkb***,걸핀스,헤어집게핀,2021.07.14,5,집는 힘도 좋고 원하는 색깔들로만 와서 너무 좋습니다!,0,30,0,0,0
4373,riml****,걸핀스,헤어집게핀,2021.07.07,5,유일하게 제가 원하던 랜덤 사이즈도 색도 맘에 들어요.,0,30,0,0,0
4374,gagu****,걸핀스,헤어집게핀,2021.06.26,5,똥머리에 집어 줄라고 샀네요 큰 똥머리에 어울리겠어요 진주마감이랑 다 이쁘네용,0,43,0,0,0
4375,lucy**,걸핀스,헤어집게핀,2021.07.08,5,저렴하게 많이 구매할수있어서 좋아요 선물줄거에여,0,26,0,0,0
4376,Diamondaa,걸핀스,헤어집게핀,2021.07.12,5,우리 아이 잔머리 고정해주기 너무 좋네요~~~~ 실제로 보니 더 예뻐요,0,39,4,0,0
4377,godq*******,걸핀스,헤어집게핀,2021.07.08,5,"맘에 들어서 다른 색상도 함께 구매했어요 핑크,블래,화이트",0,32,0,0,0
4378,godq*******,걸핀스,헤어집게핀,2021.07.08,5,똥머리할 때 쓰기 좋더라구요.숱 많으면 힘들듯 해요,0,28,0,0,0
4379,qudd****,걸핀스,헤어집게핀,2021.06.22,5,생각보다 별루에요. 원하는 색상도아니구요ㅜ 가성비는 나쁘지않아요.,0,36,0,0,0
4380,chm3***,걸핀스,헤어집게핀,2021.06.18,5,크기는 생각보다 좀 작았어요.. 저렴한가격에 구매해서 좋네요~~,0,35,2,0,0
4381,aprk****,걸핀스,헤어집게핀,2021.07.08,5,머리끈 잘 끊어지고 비교적 안전하게쓸수있어서 좋아요~,0,29,1,0,0
4382,bing****,걸핀스,헤어집게핀,2021.07.09,5,배송은 느린데 물건들이 다 마음에 들어요~~!! 너무잘산거같아요,0,35,2,0,0
4383,myhs***,걸핀스,헤어집게핀,2021.06.16,5,저렴하게잘샀어요 애랑같이하면좋을꺼같아요 감사합니다 많이파세요,0,33,0,0,0
4384,lucy**,걸핀스,헤어집게핀,2021.07.08,5,사진같은 파스텔톤은 아니지만 이쁘거 저렴해요,0,24,0,0,0
4385,algk**,걸핀스,헤어집게핀,2021.07.08,5,오로라집개핀은 모두선물했어요~~! 누락？獰鄕嗤？ 다음날 바로 왔네요 빠른배송감사드립니다,0,48,2,0,0
4386,enzh***,걸핀스,헤어집게핀,2021.07.09,5,칼라도 예쁘고 수량도 많아서 마음에 듭니다!,0,24,0,0,0
4387,chm3***,걸핀스,헤어집게핀,2021.06.18,5,사실 너무 저렴해서 기대안했는데 생각보다 괜찮아요~~,0,29,2,0,0
4388,yubi***,걸핀스,헤어집게핀,2021.07.14,5,저렴한 가격에 반신반의 구매했으나 너무 좋네요~^^ 최고최고,0,33,3,0,0
4389,wkda*****,걸핀스,헤어집게핀,2021.06.24,5,짱짱하고 저렴하게 잘 구입한 것 같습니다 잘 안 끊어질 것 같아요,0,36,0,0,0
4390,suin***************,걸핀스,헤어집게핀,2021.06.19,5,학생들하기 좋네요. 고급지진 않지만 이가격에 만족합니다.,0,31,0,0,0
4391,venu*****,걸핀스,헤어집게핀,2021.07.12,5,이쁘네요 모델처럼 하려고 두가지 사이즈 다 삿어요~~,0,29,2,0,0
4392,ehdq******,걸핀스,헤어집게핀,2021.07.04,5,진주집게핀은 약간 저렴해보여서 손이 잘 안가네요..,0,28,0,0,0
4393,mina****,걸핀스,헤어집게핀,2021.07.06,5,가격만큼~~집게부분 만이삐쪽하지않고 꽉잡아주진않아요 걸치기좋은핀,0,35,2,0,0
4394,qodn***,걸핀스,헤어집게핀,2021.06.23,5,짱짱해서 잘 쓰고 있어요,0,13,0,0,0
4395,suin***************,걸핀스,헤어집게핀,2021.06.19,5,생각보다 작긴한데 가격대비 그래도 괜찮아요.,0,24,0,0,0
4396,chm3***,걸핀스,헤어집게핀,2021.06.18,5,가격이 정말 저렴해요. . 오프라인에서는 절대 살 수없는 가격~~!!,0,38,2,0,0
4397,hyan*****,걸핀스,헤어집게핀,2021.07.09,5,좀 더 얼룩이있었음 좋았겠지만 이뻐요,0,20,0,0,0
4398,1374***************,걸핀스,헤어집게핀,2021.06.17,5,가격 생각해 안좋을줄 알았는데.... 좋아요 마음에 쏙 들어요..,0,36,0,0,0
4399,binb******,걸핀스,헤어집게핀,2021.07.09,5,찾으면 없어서 구입합 원플이라 굿굿,0,19,0,0,0
4400,ehdg******,걸핀스,헤어집게핀,2021.07.05,5,색상랜덤인데 맘에들진 않지만 써야지요,0,20,0,0,0
4401,enzh***,걸핀스,헤어집게핀,2021.07.09,5,여름에 시원하게 잘 쓸 수 있을거 같아요.,0,23,0,0,0
4402,dlek****,걸핀스,헤어집게핀,2021.07.07,5,2개빼고는 다 맘에들었어요 ㅎㅎ,0,17,0,0,0
4403,mina****,걸핀스,헤어집게핀,2021.07.06,5,사진처럼이에요 편하게쓰기좋아요작은데 너무작지는않아서좋아요,0,31,0,0,0
4404,dlek****,걸핀스,헤어집게핀,2021.07.07,5,하트집게 너무귀여워요! 마감도 나쁘지않았습니다:),0,27,2,0,0
4405,joyf******,걸핀스,헤어집게핀,2021.06.30,5,화면과 같아요ㅡ여름내내 잘 쓸거같아요,0,20,0,0,0
4406,hey1***,걸핀스,헤어집게핀,2021.06.19,5,배송도빠르고 저렴하게 구매해요,0,16,0,0,0
4407,love*****,걸핀스,헤어집게핀,2021.07.08,5,예뻐요 크기도적당하고 칠벗겨질거같은재질입니다,0,24,0,0,0
4408,hizo****,걸핀스,헤어집게핀,2021.06.22,5,짱짱하고 깔끔해서 좋아요. 만족합니다,0,20,0,0,0
4409,algk**,걸핀스,헤어집게핀,2021.07.08,5,딸램이 넘 좋아하네요 빠른배송감사드립니다,0,22,0,0,0
4410,eed7*,걸핀스,헤어집게핀,2021.07.08,5,고무줄이 잘 늘어나고 좋네요. 싸게 잘 산것 같습니다.,0,30,0,0,0
4411,1374***************,걸핀스,헤어집게핀,2021.06.18,5,맘에 다 들어요.. 좀더 살걸 후회했어요,0,22,0,0,0
4412,scol********,걸핀스,헤어집게핀,2021.06.30,5,배송도 빠르고 가격대비 예쁩니다.,0,18,0,0,0
4413,suin***************,걸핀스,헤어집게핀,2021.06.19,5,저렴하고 이정도면 괜찮아요~,0,15,1,0,0
4414,love*****,걸핀스,헤어집게핀,2021.07.08,5,저렴히구매했어요 한동안잘쓸거같아용 ㅎㅎ,0,21,0,0,0
4415,oyan*****,걸핀스,헤어집게핀,2021.06.15,5,예뻐요~ 잘 부러지지 않을 것 같아요.,0,21,1,0,0
4416,leee*****,걸핀스,헤어집게핀,2021.06.16,5,이쁘게잘착용하고있어요 튼튼이쁘여,0,17,0,0,0
4417,carc****,걸핀스,헤어집게핀,2021.07.08,5,삼종세트가 이가격이라니... 잘 산것 같아요.,0,25,0,0,0
4418,leee*****,걸핀스,헤어집게핀,2021.06.16,5,고급지고 싸게 잘 샀습니다,0,14,0,0,0
4419,hyan*****,걸핀스,헤어집게핀,2021.07.09,5,깨질까 불안하긴하지만 이쁩니다,0,16,0,0,0
4420,love*****,걸핀스,헤어집게핀,2021.07.08,5,저렴히구매했어요 배송도 빨라요,0,16,0,0,0
4421,godq*******,걸핀스,헤어집게핀,2021.07.08,5,은근 포인트 되서 좋더라고요.,0,16,0,0,0
4422,ehdg******,걸핀스,헤어집게핀,2021.07.05,5,고급지지는 않아요: 가격만큼입니다,0,18,1,0,0
4423,lsl3**,걸핀스,헤어집게핀,2021.07.09,5,4개샀는데 다 마음에들어요,0,14,0,0,0
4424,algk**,걸핀스,헤어집게핀,2021.07.08,5,집개튼튼하고 이쁘네요~~!!,0,15,2,0,0
4425,syun*****,걸핀스,헤어집게핀,2021.07.06,5,디자인 다 귀엽고 좋아요,0,13,0,0,0
4426,gmls******,걸핀스,헤어집게핀,2021.06.18,5,여러개샀는데너무마음에들어요,0,14,0,0,0
4427,leee*****,걸핀스,헤어집게핀,2021.06.16,5,이쁘게 잘 쓰고있어요 두루두루 잘 어울림,0,22,0,0,0
4428,taic**,걸핀스,헤어집게핀,2021.06.16,5,좋아요 너무 고급스럽고 좋아요,0,16,0,0,0
4429,godq*******,걸핀스,헤어집게핀,2021.07.08,5,똥머리나 묶음머리에 좋아요,0,14,0,0,0
4430,ehdq******,걸핀스,헤어집게핀,2021.07.04,5,숱많은 중단발분들 추천합니다!,0,16,0,0,0
4431,joyf******,걸핀스,헤어집게핀,2021.06.30,5,사진과같고 잘 쓸거같아요,0,13,0,0,0
4432,hjs3***,걸핀스,헤어집게핀,2021.07.10,5,최고입니다~~색상도 너무 예뻐요,0,17,2,0,0
4433,다사고싶은1인,걸핀스,헤어집게핀,2021.07.13,5,생각보단 작은사이즈네요~~ 귀여워요~^^,0,22,5,0,0
4434,jaja**,걸핀스,헤어집게핀,2021.07.10,5,이뿌게잘됩니다,0,7,0,0,0
4435,lucy**,걸핀스,헤어집게핀,2021.07.08,5,저렴하게 사서 좋아영,0,11,0,0,0
4436,aprk****,걸핀스,헤어집게핀,2021.07.08,5,이거 넘귀여워요 인기만점입니당,0,16,0,0,0
4437,S|28*************,걸핀스,헤어집게핀,2021.06.23,5,좋아요. 셀해서 잘샀네요,0,13,0,0,0
4438,joyf******,걸핀스,헤어집게핀,2021.06.30,5,잘 쓸거같아요ㅡ좋아요,0,11,0,0,0
4439,lucy**,걸핀스,헤어집게핀,2021.07.08,5,여름스런 색상이에여,0,10,0,0,0
4440,다사고싶은1인,걸핀스,헤어집게핀,2021.07.13,5,무광이랑 이뻐요~~^^,0,12,4,0,0
4441,crud***,걸핀스,헤어집게핀,2021.07.09,5,매우이뽀요 매우이뽀요,0,11,0,0,0
4442,ps05**,걸핀스,헤어집게핀,2021.07.08,5,짱짱해 보이넹ㆍ느,0,9,1,0,0
4443,lemi*****,걸핀스,헤어집게핀,2021.06.16,5,디게 긔여워요,0,7,0,0,0
4444,binb******,걸핀스,헤어집게핀,2021.07.09,5,원플이라 굿굿,0,7,0,0,0
4445,지름신너구리,걸핀스,헤어집게핀,2021.07.01,5,소재때문에 어쩔수없이 플라스틱보다 무거운건 사실이지만 그것을 상쇄할만큼 플라스틱보다 예뻐서 맘에들어요 숫많고 어깨조금 넘는 층진머린데 요즘 유행하는 디자인의 메탈소재 머리집게는 너무 크거나 너무 작은것뿐이라 적당한게 나오길 정말 기다렸어요 딱맞고 좋음 이런거 잘 안나올것 같아서 두개나 주문함 최고,0,166,0,0,0
4446,chy8***,걸핀스,헤어집게핀,2021.06.30,5,6월 28일 구매 6월 30일 도착 오로라 빛 머리끈 넘나 예뻐요 랜덤으로 3개 오는건데 다 맘에 들어요 초등 딸내미 해주려고 샀는데 짱짱하네요 그럼 많이 파세요~,0,91,1,0,0
4447,mily**,걸핀스,헤어집게핀,2021.07.06,5,이걸 진즉에 알았어야되는데 실컷 아기머리끈 잡아뜯고나서 알았네요. 평소엔 머리끈 재활용하려고 안쓰긴 하지만 엉켜있을땐 ？오!!,0,70,0,0,0
4448,mada******************,걸핀스,헤어집게핀,2021.07.10,5,다른 곳보다 저렴하게 잘산거 같아요 머리묶을때 진주에 머리가 엉키는 부분도 있고 두번묶기는 약하고 세번하긴 힘드네요,0,64,0,0,0
4449,alon******,걸핀스,헤어집게핀,2021.06.18,5,색감이 너무 예쁜 파스텔 톤이네요~ 좋아하는 색들이라 더 마음에 듭니다. 생각보다 단단한 느낌이라 오래 쓸 수 있을거 같아요! 포장도 상품 안 상하게 잘 해서 보내주시고.. 너무 감사해요. 잘 쓰겠습니다~,0,114,2,0,0
4450,alon******,걸핀스,헤어집게핀,2021.06.19,5,"머리 올리는게 어렵지만, 그간 사봤던 다른 것 보단 그럴 듯 하게 되네요.. 연습을 많이 해봐야겠어요ㅠ 그래도 장식이 예뻐서 좋아요~",0,74,1,0,0
4451,1374***************,걸핀스,헤어집게핀,2021.06.23,5,주믄받고 마음에 들어 재주문해요 좋아하는사람들 가방속에 넣고 다니다가 하나씩 주려고요 더운날 이거로 올린머리하니 선풍기 효과 있네요 이쁘고 튼실하고 가격좋아요,0,88,0,0,0
4452,chy8***,걸핀스,헤어집게핀,2021.06.30,5,6월 28일 구매 6월 30일 도착 리본 핀 넘나 예뻐요 초등 딸내미 해주려고 샀는데 저도 하고 다닐려구요ㅎ 그럼 많이 파세요~,0,71,1,0,0
4453,leli**,걸핀스,헤어집게핀,2021.07.11,5,집게핀 유행에다가 요즘 날씨가 더워지는데 시원하게 머리를 정리할 수 있어서 좋아요 고정 잘돼요,0,52,0,0,0
4454,esp9***,걸핀스,헤어집게핀,2021.06.30,5,여자친구 선물로 준거라 집접 확인을 못해서 어떻게 리뷰를 작성해야 할지 모르지만 별 얘기 없는거보니 맘에드나 보네요 잘 사용하리라 믿어요,0,76,0,0,0
4455,sw,걸핀스,헤어집게핀,2021.06.17,5,생각보다 비싼거 같아TT잘 떨어진다는 후기도 있고...손재주가 없어서인지 잘 안되네요.여러번 연습해보고 해봐야겠어요.,0,65,0,0,0
4456,a696**,걸핀스,헤어집게핀,2021.07.08,5,좋아요 진주같은거 달려있는거는 본드로걍붙여오겠지 했는데 쇠로박아서 튼튼하게왔네요 가성비갑입니다~,0,53,1,0,0
4457,ghkd*****,걸핀스,헤어집게핀,2021.06.23,5,이가격에 만원짜리 퀄리티를 원하면 그게 모순이죠.. 마감처리가 엄청 깔끔하진 않지만 이가격에 이정도면 그냥 저냥 만족합니다,0,68,0,0,0
4458,agel****,걸핀스,헤어집게핀,2021.06.17,5,좀 구부러지는 재질이라 두 번째 동그라미가 구부러졌어요 ㅎㅎ 반대로 구부리니까 좀 괜찮아지긴 했는데 ㅎㅎ 색은 예쁘네요,0,66,0,0,0
4459,jazz****,걸핀스,헤어집게핀,2021.07.12,5,머리묶을 용도로 구매한게 아니고 상품도착해서 직접보니 괜찮네요 전체취소부탁드렸는데 상품발송이 되어버려 그냥 쓰기로했어요,0,66,0,0,0
4460,amas******************,걸핀스,헤어집게핀,2021.06.20,5,"1+1으로 저렴하게 구입. 블랙, 투명이라 원하던 색상은 아니나 가볍게 사용하기 좋음.",0,48,1,0,0
4461,shs1***,걸핀스,헤어집게핀,2021.06.16,5,2일만에 도착했구요...원하던 제품 잘 샀어요...제가 머리결이 워낙 가늘어서 그런지 전체용으로도 충분히 사용가능하네요...마감도 깔끔....완젼 강추합니다,0,87,0,0,0
4462,11번가 좋아♡,걸핀스,헤어집게핀,2021.07.11,5,토끼모양 핀으로 구입했습니다. 아이가 보더니 매우 좋아 합니다. 올림머리하고 뒷머리 잔머리 정리할 때 매우 편하게 사용할 수 있어요.,0,74,0,0,0
4463,love***,걸핀스,헤어집게핀,2021.06.23,5,딸아이가 사달라고해서 5개 한꺼번에 시켰는데도 만원이 안넘어요 싸고 좋은물건 잘 샀어요,0,48,0,0,0
4464,leli**,걸핀스,헤어집게핀,2021.07.11,5,집게핀 유행에다가 요즘 날씨가 더워지는데 시원하게 머리를 정리할 수 있어서 좋아요,0,45,0,0,0
4465,alon******,걸핀스,헤어집게핀,2021.06.19,5,반머리 자주 하는데 깔끔하고 간편하게 하기 좋네요! 너무 만족합니다~,0,38,1,0,0
4466,kmy5**,걸핀스,헤어집게핀,2021.06.26,5,택배사 파업으로 오래 기다렸는데 머리숱 적지 않은데 핀 짱짱하게 좋아요,0,39,0,0,0
4467,dson****,걸핀스,헤어집게핀,2021.06.16,5,두번 구매했는데 밝은 파스텔톤만 와서 좀 아쉽네요.개인적으로 어두운 톤도 좋아하거든요.랜덤이라 이런게 좀 그렇네요.선택할 수 있음 더 좋겠어요~~,0,81,2,0,0
4468,IamJane,걸핀스,헤어집게핀,2021.07.06,5,맘에 들어요 ㅠㅠㅠ 진ㅋ자 잘삼 숱이 많은 편이라 흘러내리긴 하는데 제품 자체는 진ㅋ자 이？o니당,0,54,0,0,0
4469,qlrx********,걸핀스,헤어집게핀,2021.06.30,5,배송도 빠르고 귀여워여 파우치가 생각보다커서 다른 소품까지 정리하기 좋네요,0,41,0,0,0
4470,qwer***,걸핀스,헤어집게핀,2021.06.26,5,여러색 다하고싶었지만 양이많아서 두가지밖에 픽하지못했다 쓰는데 오래걸릴것같지만 다쓰구 재구매하고싶당,0,55,0,0,0
4471,1374***************,걸핀스,헤어집게핀,2021.06.18,5,기회가 되면 더 사고싶을만큼 가격대비 훌륭해요. 올여룸 시원하게 보낼수 있을듯요,0,44,0,0,0
4472,hera*****,걸핀스,헤어집게핀,2021.07.11,5,상품받기전까지 오래걸렸지만 저렴하고 상품 싸구려처럼 보이지않아 만족이요 아이들도 튼튼해서 자꾸 쓰네요,0,56,0,0,0
4473,mada******************,걸핀스,헤어집게핀,2021.07.10,5,랜덤이지만 색이 다 무난해서인지 도착한 집게핀이 맘에듭니다 처음해보는데 좋네요,0,43,0,0,0
4474,wint*******,걸핀스,헤어집게핀,2021.06.27,5,요즘 긴머리 똥머리하면서 머리가 너무 많이 당겨서 집게핀 찾다가 세일할 때 잘 샀습니다. 머리숱 좀 치면 안정적으로 잘 집혀서 좋습니다!,0,76,0,0,0
4475,smk3***,걸핀스,헤어집게핀,2021.06.17,5,"여름에 아주 시원하게 올,림머리 핀 으로 딱 좋아요 여러분들두 구입했서 집게 핀으로 시원하게 착용하시면 딱 입니다 가격두 저렴,하구 상품두 깔끔 하네요 ?",0,86,0,0,0
4476,sr62**,걸핀스,헤어집게핀,2021.07.14,5,가성비 좋아요 집게핀 자주 잃어버려서 행사할때 사곤 하는데 없어질때쯤 또 행사해주시겠죠 감사합니다,0,54,0,0,0
4477,coos****,걸핀스,헤어집게핀,2021.06.26,5,여름이라 올림 머리 할려고 구매 했는데요 짱짱하니 좋아요 깔끔하고 이쁘네요,0,41,0,0,0
4478,hs89****,걸핀스,헤어집게핀,2021.06.22,5,"랜덤 색상이 딱 제가 피했으면 하는 색상으로,.,. ㅜㅠ 그래도 너무 이쁘네용 ㅎㅎ 잘 사용하겠습니당",0,56,0,0,0
4479,star******,걸핀스,헤어집게핀,2021.07.09,5,행사로 배송이 너무 느리게 왔어요. 원+원 이라 좋고 사이즈는 작아서 반 올림 할 때 써야 겠네요.,0,55,1,0,0
4480,ysb_****,걸핀스,헤어집게핀,2021.07.02,5,배송도 빨리왔고 생각보다 튼튼하네여 집게핀 처음 구매해보는데 만족합니당,0,39,0,0,0
4481,alge***********,걸핀스,헤어집게핀,2021.06.17,5,쭈리 볼륨핀도 따로 가면 배송비에 배보다 배꼽이 더 큰 거 아시죠? 저렴하고 튼튼한 제품이 와서 만족해요,0,58,0,0,0
4482,esp9***,걸핀스,헤어집게핀,2021.06.30,5,음..여자친구 선물로 준거라 제가 확인은 못했지만 맘에 들어하겠죠 ㅎㅎ알아서 잘 사용하리라 믿어요,0,54,0,0,0
4483,alon******,걸핀스,헤어집게핀,2021.06.18,5,컬러 랜덤인 것 들 중복없이 골고루 보내주셔서 좋네요! 너무 마음에 들어요~,0,42,1,0,0
4484,kkle******,걸핀스,헤어집게핀,2021.07.08,5,고무줄이 더 튼튼하고굵었으면 좋겠어요 쓰다보면금방 풀리는 리본타입이네요 디자인인 고급스럽습니다,0,52,0,0,0
4485,siny**,걸핀스,헤어집게핀,2021.06.26,5,가격이 낮은건 어쩔수없이 그 가격대처럼 보이지만 나쁘지않아요.,0,34,0,0,0
4486,love*******,걸핀스,헤어집게핀,2021.06.27,5,더운날 필수품이라 저번에 두개 이번에 세개샀는데 하나 서비스로 주셨네요 감사합니다,0,45,0,0,0
4487,phn1***,걸핀스,헤어집게핀,2021.06.30,5,머리끈과 집게핀을 구매했는데 만족합니다 머리끈은 3가딕이 합쳐져있는 끈이여서 튼튼해요,0,47,0,0,0
4488,alge***********,걸핀스,헤어집게핀,2021.06.17,5,배송 정말 빠르고요 저렴하게 잘 샀어요 이번 구입으오 당분간 시원란 여름 날 수 있겠네요,0,49,0,0,0
